review_date,ticker,action,thesis_conviction,action_score,conviction_bucket,prior_weight,new_weight,weight_change,suggested_weight,rationale
2025-09-01,INTC,initiate,60.1,60.1,medium,0.0,3.01,3.01,3.0,"All entry gates passed — conviction 60, thesis strengthening"
2025-09-01,CRWD,initiate,53.5,53.5,medium,0.0,3.07,3.07,3.0,"All entry gates passed — conviction 54, thesis strengthening"
2025-09-01,NVDA,initiate,50.0,50.0,medium,0.0,3.05,3.05,3.0,"All entry gates passed — conviction 50, thesis forming"
2025-09-01,AMD,initiate,50.0,50.0,medium,0.0,3.0,3.0,3.0,"All entry gates passed — conviction 50, thesis forming"
2025-09-01,QCOM,initiate,50.0,50.0,medium,0.0,3.03,3.03,3.0,"All entry gates passed — conviction 50, thesis forming"
2025-09-08,CRM,initiate,67.7,67.7,high,0.0,3.0,3.0,3.0,"All entry gates passed — conviction 68, thesis strengthening"
2025-09-08,AVGO,initiate,50.0,50.0,medium,0.0,3.08,3.08,3.0,"All entry gates passed — conviction 50, thesis forming"
2025-09-08,TSLA,initiate,50.0,50.0,medium,0.0,2.99,2.99,3.0,"All entry gates passed — conviction 50, thesis forming"
2025-09-08,INTC,hold,51.4,0.0,medium,3.01,3.01,0.0,,"Hold — conviction 51, thesis weakening"
2025-09-08,QCOM,hold,57.6,0.0,medium,3.03,3.03,0.0,,"Hold — conviction 58, thesis strengthening"
2025-09-08,CRWD,hold,53.5,0.0,medium,3.07,3.07,0.0,,"Hold — conviction 54, thesis strengthening"
2025-09-08,AMD,hold,50.0,0.0,medium,3.0,3.0,0.0,,"Hold — conviction 50, thesis forming"
2025-09-08,NVDA,hold,50.0,0.0,medium,3.05,3.05,0.0,,"Hold — conviction 50, thesis forming"
2025-09-15,INTC,hold,53.5,0.0,medium,3.03,3.03,0.0,,"Hold — conviction 53, thesis weakening"
2025-09-15,QCOM,hold,57.6,0.0,medium,3.04,3.04,0.0,,"Hold — conviction 58, thesis strengthening"
2025-09-15,CRWD,hold,53.5,0.0,medium,3.11,3.11,0.0,,"Hold — conviction 54, thesis strengthening"
